created_at,product_code,customer_code,status,tipo
"2023-05-11 13:01:44",135246868,46983460,NORMAL,9
"2023-05-11 13:01:34",109938549,48302884,NORMAL,3
"2023-05-11 13:02:47",135007092,58233053,NORMAL,2
"2023-05-11 13:02:47",135007519,1039511,NORMAL,3
"2023-05-11 13:01:44",135494793,58343588,NORMAL,3
"2023-05-11 13:02:47",135007483,51647492,NORMAL,6
"2023-05-11 13:02:47",135006218,58232581,NORMAL,2
"2023-05-11 13:01:38",133964791,27406778,NORMAL,4
"2023-05-11 13:01:45",135500564,58346347,NORMAL,3
"2023-05-11 13:01:31",109940430,48304042,NORMAL,3
"2023-05-11 13:01:32",108626930,47616129,NORMAL,6
"2023-05-11 13:01:44",135495176,58343782,NORMAL,3
"2023-05-11 13:02:47",135005680,58232314,NORMAL,2
"2023-05-11 13:01:43",135492126,58342320,NORMAL,3
"2023-05-11 13:02:47",135006641,58232806,NORMAL,2
"2023-05-11 13:01:44",135495491,58343930,NORMAL,3
"2023-05-11 13:01:32",123868003,44362297,NORMAL,3
"2023-05-11 13:01:31",103314816,46597463,NORMAL,5
"2023-05-11 13:02:47",99375325,45667442,NORMAL,6
"2023-05-11 13:01:44",135264962,32010029,NORMAL,0
"2023-05-11 13:02:46",81371352,27010723,NORMAL,0
"2023-05-11 13:01:43",135490615,58341621,NORMAL,3
"2023-05-11 13:02:47",99375325,45667442,NORMAL,6
"2023-05-11 13:02:47",99375325,45667442,NORMAL,6
"2023-05-11 13:02:47",99375325,45667442,NORMAL,6
"2023-05-11 13:01:44",135497824,58345032,NORMAL,3
"2023-05-11 13:01:44",135494789,58343583,NORMAL,3
"2023-05-11 16:14:16",134044177,55266984,CRITICO,2
"2023-05-11 13:01:45",135501122,58346608,NORMAL,3
"2023-05-11 13:02:47",81370724,41291865,NORMAL,2
"2023-05-11 13:01:30",109940131,18118007,NORMAL,1
"2023-05-11 13:02:46",104234689,41362063,CRITICO,3
"2023-05-11 13:02:47",81372275,41292662,NORMAL,2
"2023-05-11 13:01:44",135303158,46848202,NORMAL,8
"2023-05-11 13:02:47",135007108,58233042,NORMAL,2
"2023-05-11 13:01:44",135495097,58343735,NORMAL,3
"2023-05-11 13:01:42",135481790,58337404,NORMAL,3
"2023-05-11 13:01:42",135481674,58337344,NORMAL,3
"2023-05-11 13:01:44",135126474,339611,NORMAL,9
"2023-05-11 13:02:47",135007409,58233217,NORMAL,2
"2023-05-11 13:02:47",81367086,41290006,NORMAL,2
"2023-05-11 13:01:40",135497329,48991329,NORMAL,9
"2023-05-11 16:14:15",122348882,55424257,CRITICO,4
"2023-05-11 13:01:30",124451647,40714708,CRITICO,7
"2023-05-11 13:01:42",135482914,58337924,NORMAL,3
"2023-05-11 16:14:15",135492298,55799166,NORMAL,7
"2023-05-11 13:01:44",135493482,58342982,NORMAL,3
"2023-05-11 13:02:47",135005914,27955312,NORMAL,9
"2023-05-11 13:02:47",135006817,58232904,NORMAL,2
"2023-05-11 13:02:47",81371667,41292314,NORMAL,2
"2023-05-11 13:01:43",135488382,58340496,NORMAL,3
"2023-05-11 13:01:33",121584332,55849335,NORMAL,8
"2023-05-11 13:01:45",135499911,58346013,NORMAL,3
"2023-05-11 13:02:46",135006583,45000830,NORMAL,0
"2023-05-11 13:01:44",135496528,58344438,NORMAL,3
"2023-05-11 13:01:35",126405860,4903341,CRITICO,0
"2023-05-11 13:01:31",122283976,41292523,CRITICO,2
"2023-05-11 13:01:32",109944142,46719138,NORMAL,7
"2023-05-11 13:01:33",108610670,47615050,NORMAL,6
"2023-05-11 13:02:47",135005723,44548830,NORMAL,5
"2023-05-11 13:02:47",135006638,58232805,NORMAL,2
"2023-05-11 13:01:30",121571310,45770365,NORMAL,7
"2023-05-11 13:01:31",121576017,40905132,NORMAL,9
"2023-05-11 13:01:44",135496932,58344604,NORMAL,3
"2023-05-11 13:01:44",135492752,58342626,NORMAL,3
"2023-05-11 13:01:42",135484830,58338828,NORMAL,3
"2023-05-11 13:01:44",135496589,58344457,NORMAL,3
"2023-05-11 13:01:44",135493083,58342772,NORMAL,3
"2023-05-11 13:01:31",108027712,47389688,NORMAL,3
"2023-05-11 13:02:46",135005203,16859252,NORMAL,8
"2023-05-11 13:01:42",135482807,58337880,NORMAL,3
"2023-05-11 13:02:46",135005672,47073400,NORMAL,0
"2023-05-11 13:02:46",81367805,37209091,NORMAL,2
"2023-05-11 13:02:46",135006136,58232557,NORMAL,2
"2023-05-11 13:01:43",135489711,58341170,NORMAL,3
"2023-05-11 13:02:46",135004903,39817947,NORMAL,8
"2023-05-11 13:01:44",135493181,58342813,NORMAL,3
"2023-05-11 13:02:46",135005930,49186815,NORMAL,1
"2023-05-11 13:02:46",135004934,14212283,NORMAL,2
"2023-05-11 13:01:44",135495948,58344143,NORMAL,3
"2023-05-11 13:01:44",135492872,58342680,NORMAL,3
"2023-05-11 13:01:38",135066505,40793265,NORMAL,7
"2023-05-11 13:01:44",135499103,58345644,NORMAL,3
"2023-05-11 13:01:44",135493092,58342780,NORMAL,3
"2023-05-11 16:14:14",135492168,55836303,NORMAL,8
"2023-05-11 13:02:46",135005541,36814581,NORMAL,8
"2023-05-11 16:14:14",135490720,55845545,NORMAL,8
"2023-05-11 13:01:44",135495874,58344113,NORMAL,3
"2023-05-11 13:01:33",122555770,56178024,CRITICO,1
"2023-05-11 13:02:46",81367984,41290467,NORMAL,2
"2023-05-11 13:01:44",135492802,58342655,NORMAL,3
"2023-05-11 13:01:44",135498438,58345332,NORMAL,3
"2023-05-11 13:01:44",135493425,58342944,NORMAL,3
"2023-05-11 13:01:30",108019360,47386518,NORMAL,3
"2023-05-11 13:02:46",135005134,58232053,NORMAL,2
"2023-05-11 13:02:46",135005487,58232229,NORMAL,2
"2023-05-11 13:02:46",135004624,58231811,NORMAL,2
"2023-05-11 13:01:32",111197892,49022168,NORMAL,0
"2023-05-11 13:01:44",135495367,58343869,NORMAL,3
"2023-05-11 13:02:46",135004972,52204355,NORMAL,2
"2023-05-11 13:02:46",135004852,58231909,NORMAL,2
"2023-05-11 13:02:46",135005455,58232183,NORMAL,2
"2023-05-11 13:02:46",81365987,41289467,NORMAL,2
"2023-05-11 13:02:46",135003946,382828,NORMAL,2
"2023-05-11 13:01:32",108020689,33770366,NORMAL,7
"2023-05-11 13:01:31",108023836,47388393,NORMAL,3
"2023-05-11 13:01:30",123866425,39882447,NORMAL,8
"2023-05-11 13:01:44",135302946,7430832,NORMAL,3
"2023-05-11 13:01:44",135494968,58343668,NORMAL,3
"2023-05-11 13:01:30",102902380,46509574,CRITICO,5
"2023-05-11 13:01:43",135491692,58342131,NORMAL,3
"2023-05-11 13:01:38",135379954,43302093,NORMAL,3
"2023-05-11 13:02:06",126620607,27571391,CRITICO,5
"2023-05-11 13:01:43",135492018,58342282,NORMAL,3
"2023-05-11 13:01:30",123866378,38318862,NORMAL,3
"2023-05-11 13:01:43",135491762,58342159,NORMAL,3
"2023-05-11 13:01:42",135483020,58337975,NORMAL,3
"2023-05-11 13:01:31",125863172,42220943,NORMAL,2
"2023-05-11 13:01:43",135488485,58340545,NORMAL,3
"2023-05-11 13:02:46",135004330,56581661,NORMAL,5
"2023-05-11 13:01:44",135496900,58344606,NORMAL,3
"2023-05-11 16:14:13",135573803,11852787,NORMAL,8
"2023-05-11 13:01:38",126407320,24606977,CRITICO,6
"2023-05-11 13:01:44",135492869,58342683,NORMAL,3
"2023-05-11 13:02:46",135004776,33832078,NORMAL,8
"2023-05-11 13:02:46",81367083,41290000,NORMAL,2
"2023-05-11 13:01:43",135492106,58342318,NORMAL,3
"2023-05-11 13:01:43",135491458,58342020,NORMAL,3
"2023-05-11 13:02:46",135004655,58231821,NORMAL,2
"2023-05-11 13:01:44",135493292,58342869,NORMAL,3
"2023-05-11 13:01:43",135491811,58342183,NORMAL,3
"2023-05-11 13:02:46",135004771,58231876,NORMAL,2
"2023-05-11 13:01:44",135200553,46987131,NORMAL,9
"2023-05-11 13:01:35",135073492,12950854,NORMAL,9
"2023-05-11 13:01:30",123861433,32896642,NORMAL,8
"2023-05-11 13:02:46",81366381,41289663,NORMAL,2
"2023-05-11 13:02:46",135004447,58231695,NORMAL,2
"2023-05-11 16:14:12",135500927,55789684,NORMAL,7
"2023-05-11 13:02:46",135004277,23014968,NORMAL,0
"2023-05-11 13:02:46",81365153,12684126,NORMAL,6
"2023-05-11 13:01:44",135496188,58344262,NORMAL,3
"2023-05-11 13:01:44",135493039,58342749,NORMAL,3
"2023-05-11 13:01:32",122553298,47012448,CRITICO,0
"2023-05-11 13:01:43",135491145,58341872,NORMAL,3
"2023-05-11 13:01:43",135491410,58342001,NORMAL,3
"2023-05-11 13:01:43",135492246,58342381,NORMAL,3
"2023-05-11 13:01:30",124451915,33506961,CRITICO,5
"2023-05-11 13:01:42",135485471,58339132,NORMAL,3
"2023-05-11 13:02:46",81363204,14122655,NORMAL,1
"2023-05-11 13:01:41",135475430,58334363,NORMAL,3
"2023-05-11 13:01:32",111198022,49022204,NORMAL,0
"2023-05-11 13:01:43",135491828,58342189,NORMAL,3
"2023-05-11 13:01:41",135478581,58335845,NORMAL,3
"2023-05-11 13:01:43",135489042,58340819,NORMAL,3
"2023-05-11 13:01:43",135486240,58339503,NORMAL,3
"2023-05-11 13:02:46",135003330,58231232,NORMAL,2
"2023-05-11 13:01:43",135488564,58340588,NORMAL,3
"2023-05-11 13:02:46",135004061,41033199,NORMAL,0
"2023-05-11 13:02:46",135004032,58231531,NORMAL,2
"2023-05-11 13:01:30",108026391,47341308,NORMAL,3
"2023-05-11 13:02:46",135004102,47015133,NORMAL,0
"2023-05-11 13:01:30",122285187,37889412,CRITICO,8
"2023-05-11 13:02:46",135003561,39791967,NORMAL,7
"2023-05-11 13:01:44",135495370,58343874,NORMAL,3
"2023-05-11 13:01:43",135490633,58341626,NORMAL,3
"2023-05-11 13:01:43",135491466,58342021,NORMAL,3
"2023-05-11 13:01:31",123860185,6106714,NORMAL,0
"2023-05-11 13:02:46",81366928,41289926,NORMAL,2
"2023-05-11 13:01:43",135489640,58341130,NORMAL,3
"2023-05-11 13:01:37",126405022,9572021,CRITICO,7
"2023-05-11 13:01:35",133965535,4465520,NORMAL,6
"2023-05-11 13:01:31",122553015,45382851,CRITICO,3
"2023-05-11 13:01:30",121571271,39851756,NORMAL,8
"2023-05-11 13:01:43",135492529,58342514,NORMAL,3
"2023-05-11 13:01:43",135489345,58340985,NORMAL,3
"2023-05-11 13:02:46",72796854,27231940,NORMAL,2
"2023-05-11 13:02:46",72796854,27231940,NORMAL,2
"2023-05-11 13:02:46",72796854,27231940,NORMAL,2
"2023-05-11 13:01:32",134934434,24572682,CRITICO,5
"2023-05-11 13:01:42",135480125,58336601,NORMAL,3
"2023-05-11 13:02:46",82161869,9390231,NORMAL,9
"2023-05-11 13:01:30",121583951,38814307,NORMAL,8
"2023-05-11 13:01:32",122285121,56112203,CRITICO,1
"2023-05-11 13:02:46",81364818,40039345,NORMAL,0
"2023-05-11 13:02:46",135003714,5497668,NORMAL,9
"2023-05-11 13:01:44",135495055,58343712,NORMAL,3
"2023-05-11 13:01:42",135483718,58338298,NORMAL,3
"2023-05-11 13:01:43",135488410,58340511,NORMAL,3
"2023-05-11 13:02:46",135003327,43563120,NORMAL,5
"2023-05-11 13:01:37",130385963,11718590,NORMAL,7
"2023-05-11 13:01:43",135489878,58341254,NORMAL,3
"2023-05-11 13:01:43",135488922,58340766,NORMAL,3
"2023-05-11 13:01:43",135489402,58341010,NORMAL,3
"2023-05-11 13:01:40",98145098,45303707,NORMAL,3
"2023-05-11 13:02:46",135003548,58231355,NORMAL,2
"2023-05-11 13:01:43",135491992,58342261,NORMAL,3
"2023-05-11 13:01:30",121571934,46619157,NORMAL,6
"2023-05-11 13:01:30",103319707,46598627,NORMAL,5
"2023-05-11 13:02:46",135003308,50199568,NORMAL,1
"2023-05-11 13:01:43",135490626,58341627,NORMAL,3
"2023-05-11 13:02:46",135002933,58231050,NORMAL,2
"2023-05-11 13:02:46",135003191,41923054,NORMAL,9
"2023-05-11 13:01:44",135493878,58343158,NORMAL,3
"2023-05-11 13:01:43",135489158,58340881,NORMAL,3
"2023-05-11 13:01:43",135490058,58341340,NORMAL,3
"2023-05-11 13:01:44",135493062,58342769,NORMAL,3
"2023-05-11 13:01:30",123865443,37619070,NORMAL,6
"2023-05-11 13:01:44",135493392,58342929,NORMAL,3
"2023-05-11 13:02:46",81364430,13171884,NORMAL,1
"2023-05-11 13:02:46",135002264,57607029,NORMAL,6
"2023-05-11 13:01:43",135489035,58340820,NORMAL,3
"2023-05-11 13:02:46",135002972,58231068,NORMAL,2
"2023-05-11 13:01:43",135491579,58342079,NORMAL,3
"2023-05-11 13:01:43",135488404,58340504,NORMAL,3
"2023-05-11 13:02:46",135003075,48144764,NORMAL,1
"2023-05-11 13:01:43",135489493,58341047,NORMAL,3
"2023-05-11 13:02:46",135001253,58230149,NORMAL,2
"2023-05-11 13:01:43",135488006,58340333,NORMAL,3
"2023-05-11 13:02:46",81363171,7517749,NORMAL,1
"2023-05-11 13:02:44",54081836,14788645,NORMAL,7
"2023-05-11 13:01:32",108625353,39668341,NORMAL,6
"2023-05-11 13:01:32",123862451,47229307,NORMAL,2
"2023-05-11 13:01:38",130388613,9916060,NORMAL,1
"2023-05-11 13:01:43",135490797,58341701,NORMAL,3
"2023-05-11 13:02:45",135002762,58230956,NORMAL,2
"2023-05-11 13:01:43",135492031,58342281,NORMAL,3
"2023-05-11 13:02:45",134498015,4848880,CRITICO,4
"2023-05-11 13:01:42",135483376,58338145,NORMAL,3
"2023-05-11 13:01:43",135488445,58340520,NORMAL,3
"2023-05-11 13:02:45",81362756,41287866,NORMAL,2
"2023-05-11 13:01:30",121585043,38666192,NORMAL,6
"2023-05-11 13:02:45",134498015,4848880,CRITICO,4
"2023-05-11 13:02:45",134498015,4848880,CRITICO,4
"2023-05-11 13:02:45",134498015,4848880,CRITICO,4
"2023-05-11 13:02:45",135001210,44402255,NORMAL,4
"2023-05-11 13:02:45",135001217,42940095,NORMAL,9
"2023-05-11 13:02:45",135000942,58229993,NORMAL,2
"2023-05-11 13:01:30",102927966,46271558,CRITICO,2
"2023-05-11 13:02:20",126374431,11133980,CRITICO,1
"2023-05-11 13:02:45",135000388,58229730,NORMAL,2
"2023-05-11 13:02:45",135000736,58229891,NORMAL,2
"2023-05-11 13:01:43",135487298,58340002,NORMAL,3
"2023-05-11 13:01:43",135490184,58341376,NORMAL,3
"2023-05-11 13:01:30",108609965,47614692,NORMAL,6
"2023-05-11 13:01:30",102892720,45393302,CRITICO,3
"2023-05-11 13:02:45",134952830,11179550,CRITICO,1
"2023-05-11 13:01:43",135488710,58340664,NORMAL,3
"2023-05-11 13:01:43",135487450,58340081,NORMAL,3
"2023-05-11 13:02:45",134948110,27480239,CRITICO,4
"2023-05-11 13:02:45",81364587,40519184,NORMAL,5
"2023-05-11 13:02:45",134953055,58220871,CRITICO,2
"2023-05-11 13:01:43",135488548,58340585,NORMAL,3
"2023-05-11 13:01:43",135487999,58340334,NORMAL,3
"2023-05-11 13:02:45",135070071,33591864,NORMAL,5
"2023-05-11 13:02:45",135070071,33591864,NORMAL,5
"2023-05-11 13:02:45",135070071,33591864,NORMAL,5
"2023-05-11 13:01:43",135492653,58342575,NORMAL,3
"2023-05-11 13:02:45",135002136,58230605,NORMAL,2
"2023-05-11 13:02:45",134952783,58220780,CRITICO,2
"2023-05-11 13:01:43",135487222,58339974,NORMAL,3
"2023-05-11 13:01:43",135487039,58339885,NORMAL,3
"2023-05-11 13:02:44",81362559,41287758,NORMAL,2
"2023-05-11 16:14:08",123047578,55788980,NORMAL,7
"2023-05-11 13:01:43",135491096,58341845,NORMAL,3
"2023-05-11 16:14:09",135070071,33591864,NORMAL,5
"2023-05-11 13:01:43",135487208,58339959,NORMAL,3
"2023-05-11 13:02:45",134952777,43332525,CRITICO,3
"2023-05-11 13:01:35",134499496,7985900,CRITICO,8
"2023-05-11 13:01:43",135489285,58340945,NORMAL,3
"2023-05-11 13:01:42",135483233,58338068,NORMAL,3
"2023-05-11 13:01:43",135488020,58340336,NORMAL,3
"2023-05-11 13:02:45",134952637,23296126,CRITICO,2
"2023-05-11 13:02:44",81350862,3875696,NORMAL,7
"2023-05-11 13:01:43",135486686,58339708,NORMAL,3
"2023-05-11 13:01:32",133953067,10257605,NORMAL,2
"2023-05-11 13:01:43",135488338,58340480,NORMAL,3
"2023-05-11 13:01:43",135488847,58340730,NORMAL,3
"2023-05-11 13:02:45",135002698,58230930,NORMAL,2
"2023-05-11 13:01:30",122557324,28727752,CRITICO,7
"2023-05-11 13:02:45",134949963,38566950,CRITICO,5
"2023-05-11 13:01:43",135487588,58340149,NORMAL,3
"2023-05-11 13:02:45",135001824,951279,NORMAL,1
"2023-05-11 13:01:42",135484213,58338546,NORMAL,3
"2023-05-11 13:01:42",135481191,58337125,NORMAL,3
"2023-05-11 13:01:37",134501028,40131689,CRITICO,1
"2023-05-11 13:02:45",81353265,40795832,NORMAL,7
"2023-05-11 13:01:43",135486047,58339385,NORMAL,3
"2023-05-11 13:02:45",135001300,58230173,NORMAL,2
"2023-05-11 13:02:45",81353231,40571811,NORMAL,5
"2023-05-11 13:02:45",135001317,33820144,NORMAL,8
"2023-05-11 13:01:43",135490512,58341562,NORMAL,3
"2023-05-11 13:01:43",135488535,58340580,NORMAL,3
"2023-05-11 13:01:43",135487684,58340184,NORMAL,3
"2023-05-11 13:01:43",135487276,58339990,NORMAL,3
"2023-05-11 13:01:30",123862617,34044176,NORMAL,0
"2023-05-11 13:01:42",135485431,58339102,NORMAL,3
"2023-05-11 16:14:08",132549136,55845097,CRITICO,8
"2023-05-11 13:01:30",109935311,29126497,NORMAL,1
"2023-05-11 13:01:43",135489331,58340966,NORMAL,3
"2023-05-11 13:02:45",134948801,58219267,CRITICO,2
"2023-05-11 13:01:42",135485464,58339126,NORMAL,3
"2023-05-11 13:02:45",134951150,17842311,CRITICO,8
"2023-05-11 13:02:45",134953123,58220899,CRITICO,2
"2023-05-11 13:02:45",134951113,58220157,CRITICO,2
"2023-05-11 13:02:45",134950489,16222075,CRITICO,2
"2023-05-11 13:01:42",135484650,58338748,NORMAL,3
"2023-05-11 13:01:41",135477850,58335478,NORMAL,3
"2023-05-11 13:02:45",81355842,40950990,NORMAL,9
"2023-05-11 13:01:30",121584243,37512380,NORMAL,5
"2023-05-11 13:02:45",134948110,27480239,CRITICO,4
"2023-05-11 13:01:43",135486342,58339545,NORMAL,3
"2023-05-11 13:02:45",134949925,32603944,CRITICO,6
"2023-05-11 13:02:45",81365995,41289468,NORMAL,2
"2023-05-11 13:02:14",66809355,9657346,NORMAL,5
"2023-05-11 13:01:42",135484266,58338566,NORMAL,3
"2023-05-11 13:02:45",81351140,31698930,NORMAL,6
"2023-05-11 13:01:30",123863687,39667032,NORMAL,6
"2023-05-11 13:01:42",135484653,58338754,NORMAL,3
"2023-05-11 13:01:43",135488917,58340759,NORMAL,3
"2023-05-11 13:02:45",134949881,31313279,CRITICO,3
"2023-05-11 13:01:42",135485964,58339365,NORMAL,3
"2023-05-11 13:01:42",135485359,58339075,NORMAL,3
"2023-05-11 13:01:32",130386428,48304100,NORMAL,3
"2023-05-11 13:02:45",134949698,58219628,CRITICO,2
"2023-05-11 13:01:43",135489535,58341077,NORMAL,3
"2023-05-11 13:01:42",135483338,58338121,NORMAL,3
"2023-05-11 13:02:45",134948158,22461560,CRITICO,4
"2023-05-11 13:01:30",122284861,33265530,CRITICO,2
"2023-05-11 13:02:45",81330614,41278429,NORMAL,2
"2023-05-11 13:01:37",131200855,6917778,NORMAL,1
"2023-05-11 13:01:32",109933489,48299764,NORMAL,2
"2023-05-11 13:01:42",135484549,58338704,NORMAL,3
"2023-05-11 13:01:42",135483712,58338294,NORMAL,3
"2023-05-11 13:02:43",130739992,57691402,NORMAL,6
"2023-05-11 13:01:42",135484037,58338462,NORMAL,3
"2023-05-11 13:02:45",134952657,2605347,CRITICO,0
"2023-05-11 13:01:30",109935407,21563323,NORMAL,5
"2023-05-11 13:01:42",135484620,58338741,NORMAL,3
"2023-05-11 13:02:45",134947590,44627479,CRITICO,6
"2023-05-11 13:01:30",122271019,40471135,CRITICO,4
"2023-05-11 13:02:45",134952732,37813506,CRITICO,8
"2023-05-11 13:02:43",81365102,41289027,NORMAL,2
"2023-05-11 13:02:45",81328201,41276943,NORMAL,2
"2023-05-11 13:01:43",135486504,58339621,NORMAL,3
"2023-05-11 13:01:43",135488549,58340583,NORMAL,3
"2023-05-11 13:01:42",135483293,58338085,NORMAL,3
"2023-05-11 13:02:45",81362637,41287796,NORMAL,2
"2023-05-11 13:01:43",7737745,6565831,NORMAL,6
"2023-05-11 13:02:44",134946113,9491924,CRITICO,9
"2023-05-11 13:02:44",134945386,58217939,CRITICO,2
"2023-05-11 13:02:44",134945998,13270783,CRITICO,2
"2023-05-11 16:14:06",135487917,55825925,NORMAL,8
"2023-05-11 13:02:45",134952382,31558335,CRITICO,5
"2023-05-11 13:02:43",130739992,57691402,NORMAL,6
"2023-05-11 13:02:45",134952500,58220663,CRITICO,2
"2023-05-11 13:01:42",135484029,58338460,NORMAL,3
"2023-05-11 13:02:45",134946596,58218413,CRITICO,2
"2023-05-11 13:01:30",123859942,27847918,NORMAL,8
"2023-05-11 13:01:42",135483725,58338302,NORMAL,3
"2023-05-11 13:02:44",134951339,5644395,CRITICO,4
"2023-05-11 13:01:42",135482487,58337723,NORMAL,3
"2023-05-11 13:02:43",73408264,7254916,CRITICO,5
"2023-05-11 13:01:32",108018783,39900402,NORMAL,9
"2023-05-11 13:01:43",135487246,58339981,NORMAL,3
"2023-05-11 13:01:42",135483650,58338264,NORMAL,3
"2023-05-11 13:02:44",134952254,58220572,CRITICO,2
"2023-05-11 13:01:42",135483821,58338350,NORMAL,3
"2023-05-11 13:02:44",134949722,58219640,CRITICO,2
"2023-05-11 13:01:30",108019280,46776617,NORMAL,7
"2023-05-11 13:02:44",134951862,28174675,CRITICO,1
"2023-05-11 13:02:44",134951853,58220439,CRITICO,2
"2023-05-11 13:01:42",135482613,58337788,NORMAL,3
"2023-05-11 13:01:42",135483517,58338208,NORMAL,3
"2023-05-11 13:01:41",135472897,58333181,NORMAL,3
"2023-05-11 13:01:42",135480173,58336624,NORMAL,3
"2023-05-11 13:01:30",121584625,33273711,NORMAL,2
"2023-05-11 13:01:42",135482170,58337573,NORMAL,3
"2023-05-11 13:02:44",134945383,42375401,CRITICO,3
"2023-05-11 13:02:44",134951579,58220332,CRITICO,2
"2023-05-11 13:01:37",135072319,37755677,NORMAL,7
"2023-05-11 13:02:44",81361633,40408866,NORMAL,4
"2023-05-11 13:01:42",135485610,58339190,NORMAL,3
"2023-05-11 13:02:44",134944628,40398591,CRITICO,3
"2023-05-11 13:02:44",135146803,29386094,NORMAL,3
"2023-05-11 13:02:44",135146803,29386094,NORMAL,3
"2023-05-11 13:02:44",135146803,29386094,NORMAL,3
"2023-05-11 13:01:42",135485727,58339243,NORMAL,3
"2023-05-11 13:02:44",135146803,29386094,NORMAL,3
"2023-05-11 13:02:44",134951495,33485039,CRITICO,4
"2023-05-11 13:02:44",72624896,24727679,CRITICO,7
"2023-05-11 13:01:30",125865058,37883642,NORMAL,8
"2023-05-11 13:01:42",135484408,58338634,NORMAL,3
"2023-05-11 13:02:44",134944244,42439064,CRITICO,4
"2023-05-11 13:01:42",135482428,58337699,NORMAL,3
"2023-05-11 13:01:43",135486692,58339704,NORMAL,3
"2023-05-11 13:02:44",134951029,58220123,CRITICO,2
"2023-05-11 13:01:42",135484311,58338590,NORMAL,3
"2023-05-11 13:01:42",135482910,58337930,NORMAL,3
"2023-05-11 13:01:32",121585548,55849910,NORMAL,8
"2023-05-11 13:01:42",135481277,58337159,NORMAL,3
"2023-05-11 13:01:31",108026955,47389387,NORMAL,3
"2023-05-11 13:01:42",135482192,58337583,NORMAL,3
"2023-05-11 13:01:42",135482519,58337746,NORMAL,3
"2023-05-11 13:01:42",135482495,58337727,NORMAL,3
"2023-05-11 13:02:44",134950558,40476102,CRITICO,4
"2023-05-11 13:01:42",135481027,58337024,NORMAL,3
"2023-05-11 13:01:30",122285002,40889564,CRITICO,8
"2023-05-11 13:02:44",81362273,20982720,NORMAL,9
"2023-05-11 13:01:30",109931503,44808255,NORMAL,8
"2023-05-11 13:01:37",128165748,17388065,NORMAL,3
"2023-05-11 13:01:42",135481155,58337094,NORMAL,3
"2023-05-11 13:02:44",134950554,9986959,CRITICO,8
"2023-05-11 13:01:41",135477713,58335416,NORMAL,3
"2023-05-11 13:01:41",135477201,58335179,NORMAL,3
"2023-05-11 13:01:41",135473204,58333328,NORMAL,3
"2023-05-11 13:02:44",81363009,41287977,NORMAL,2
"2023-05-11 13:01:42",135481268,58337152,NORMAL,3
"2023-05-11 13:01:42",135483646,58338262,NORMAL,3
"2023-05-11 13:02:44",134949602,39066866,CRITICO,0
"2023-05-11 13:01:42",135480428,58336735,NORMAL,3
"2023-05-11 13:02:43",67252726,36682254,CRITICO,6
"2023-05-11 13:02:44",94701710,39737862,NORMAL,7
"2023-05-11 13:01:42",135481207,58337133,NORMAL,3
"2023-05-11 13:01:42",135481078,58337057,NORMAL,3
"2023-05-11 13:01:42",135482532,58337749,NORMAL,3
"2023-05-11 13:01:42",135485245,58339027,NORMAL,3
"2023-05-11 13:02:44",134949374,34562295,CRITICO,5
"2023-05-11 13:01:42",135480485,58336769,NORMAL,3
"2023-05-11 13:01:32",122555823,56178032,CRITICO,1
"2023-05-11 13:02:44",134947846,5747994,CRITICO,4
"2023-05-11 13:01:42",135480547,58336802,NORMAL,3
"2023-05-11 13:01:42",135480043,58336565,NORMAL,3
"2023-05-11 13:01:30",122284919,30903539,CRITICO,9
"2023-05-11 13:02:43",130739992,57691402,NORMAL,6
"2023-05-11 13:01:42",135480888,58336961,NORMAL,3
"2023-05-11 13:01:42",135483852,58338367,NORMAL,3
"2023-05-11 13:02:44",134947655,33813112,CRITICO,8
"2023-05-11 13:02:44",126715096,33748128,CRITICO,7
"2023-05-11 13:02:44",134942069,58216716,CRITICO,2
"2023-05-11 13:02:44",126715096,33748128,CRITICO,7
"2023-05-11 13:02:43",130739992,57691402,NORMAL,6
"2023-05-11 13:02:44",126715096,33748128,CRITICO,7
"2023-05-11 13:01:41",135476126,58334672,NORMAL,3
"2023-05-11 13:02:44",81326882,41276181,NORMAL,2
"2023-05-11 13:02:44",126715096,33748128,CRITICO,7
"2023-05-11 13:01:41",135478986,58336046,NORMAL,3
"2023-05-11 16:14:03",135573802,6073084,NORMAL,7
"2023-05-11 13:02:44",134949481,45275151,CRITICO,2
"2023-05-11 13:01:42",135480117,58336596,NORMAL,3
"2023-05-11 13:02:44",134949591,58219585,CRITICO,2
"2023-05-11 16:14:03",130765011,55853188,NORMAL,8
"2023-05-11 13:01:42",135481499,58337270,NORMAL,3
"2023-05-11 13:02:42",96086217,44919872,NORMAL,9
"2023-05-11 13:01:30",109938633,47174192,NORMAL,1
"2023-05-11 13:01:31",108023705,47388350,NORMAL,3
"2023-05-11 13:01:42",135479529,58336311,NORMAL,3
"2023-05-11 13:02:44",134943203,30588879,CRITICO,5
"2023-05-11 13:01:42",135479604,58336346,NORMAL,3
"2023-05-11 13:02:44",134947376,58218703,CRITICO,2
"2023-05-11 13:01:37",128146139,6740865,NORMAL,4
"2023-05-11 13:02:44",134946349,58218318,CRITICO,2
"2023-05-11 13:01:42",135483068,58337993,NORMAL,3
"2023-05-11 16:14:03",126237601,55839718,CRITICO,8
"2023-05-11 13:01:42",135479552,58336318,NORMAL,3
"2023-05-11 13:02:44",134947134,58218611,CRITICO,2
"2023-05-11 13:01:41",135478956,58336029,NORMAL,3
